,ResponseId,device_use,Q20,actual_use,2_Q1,Smart Phone_Q1_feat1,Smart Phone_Q1_feat2,Smart Phone_Q1_feat3,Smart Phone_Q1_feat4,Smart Phone_Q1_feat5,Smart Phone_Q1_feat7,2_Q2,Smart Phone_Q2_feat1,Smart Phone_Q2_feat2,Smart Phone_Q2_feat3,Smart Phone_Q2_feat5,2_Q3,Smart Phone_Q3_feat1,Smart Phone_Q3_feat2,Smart Phone_Q3_feat3,Smart Phone_Q3_feat4,Smart Phone_Q3_feat6,2_Q4,Smart Phone_Q4_feat1,Smart Phone_Q4_feat3,2_Q5,Smart Phone_Q5_feat1,Smart Phone_Q5_feat2,Smart Phone_Q5_feat3,Smart Phone_Q5_feat4,Smart Phone_Q5_feat6,2_Q6,Smart Phone_Q6_feat1,Smart Phone_Q6_feat2,Smart Phone_Q6_feat3,Smart Phone_Q6_feat4,2_Q7,Smart Phone_Q7_feat1,Smart Phone_Q7_feat2,Smart Phone_Q7_feat3,Smart Phone_Q7_feat5,2_Q8,Smart Phone_Q8_feat1,Smart Phone_Q8_feat2,Smart Phone_Q8_feat3,Smart Phone_Q8_feat5,2_Q9,Smart Phone_Q9_feat1,Smart Phone_Q9_feat2,Smart Phone_Q9_feat3,Smart Phone_Q9_feat4,Smart Phone_Q9_feat6,2_Q10,Smart Phone_Q10_feat1,Smart Phone_Q10_feat2,Smart Phone_Q10_feat3,Smart Phone_Q10_feat4,Smart Phone_Q10_feat6,Smart Phone_Q10_feat7,2_Q11,Smart Phone_Q11_feat1,Smart Phone_Q11_feat2,Smart Phone_Q11_feat3,Smart Phone_Q11_feat5,2_Q12,Smart Phone_Q12_feat1,Smart Phone_Q12_feat2,Smart Phone_Q12_feat3,Smart Phone_Q12_feat5,2_Q13,Smart Phone_Q13_feat1,Smart Phone_Q13_feat2,Smart Phone_Q13_feat4
405,R_2tGnTBdqmI92ATa,"2,3,4",2,1,"1,2,5",1,1,0,0,1,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,"1,3",1,0,1,0,"1,2,4",1,1,0,1,0,"1,3,4",1,0,1,1,0,0,"1,2",1,1,0,0,"1,2",1,1,0,0,4,0,0,1
406,R_3OitM59oMn4wCS6,"1,2,3,4,5,6",2,1,1,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,3,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0
407,R_2ttGdN1tTo17FJK,"1,2,3,4,5","1,2,4",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
408,R_2uslSDRnwkF3zn0,"1,2,3,4","2,4",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
409,R_z2SKXQPpbc75DEd,"1,2,3,4,5,6","2,6",1,"1,2,5",1,1,0,0,1,0,1,1,0,0,0,"2,3",0,1,1,0,0,1,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,5,0,0,0,1,4,0,0,1
410,R_1Imiqz3VGxMOUBl,"2,3,4",3,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
411,R_12Gv5umTIizthiI,"1,2,4,5",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
412,R_3e1UlFGZO7qLliO,"1,2,3,4,5,6",6,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
413,R_UbYIIqI8pvrt4xH,"1,2,3,4,5,6",3,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
414,R_PLnSHfSjVNJslqN,"1,2,3,4,5,6",2,1,"2,5",0,1,0,0,1,0,5,0,0,0,1,3,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,"1,2",1,1,0
415,R_2ctulNtWd7frXWl,"1,2,3,4,5,6",3,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
416,R_ywrIkogiA8hNeHT,"1,2,3,4,5,6",2,1,"1,2",1,1,0,0,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,"1,2",1,1,0
417,R_2zBbjM4QgkiWQsS,"1,2,3,4",2,1,2,0,1,0,0,0,0,3,0,0,1,0,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,5,0,0,0,1,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,2,0,1,0
418,R_2q3fBfrszDZFx0K,"1,2,3,4,5,6",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
419,R_3HS4Ogt2OuXV0LV,"1,2,3,4,5",2,1,"1,2,5",1,1,0,0,1,0,"1,2",1,1,0,0,"1,2,3,4",1,1,1,1,0,1,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
420,R_3ha8clSx0dQkzAJ,"1,2,4,5","1,2",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
421,R_3iFmF3BJNIHlN1P,"1,2,3,4,5,6",3,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
422,R_31oBFgLBWYdqDA4,"1,2,3,4,5,6",2,1,2,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,1,0,5,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,1,1,0,0
423,R_110WDMlkvcZIXpK,"1,2,3,4","2,4",1,2,0,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,1,1,0,2,0,1,0,0,0,4,0,0,0,1,2,0,1,0,0,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0
424,R_3kNVZY4VFMxOkOA,"1,2,3,4,5,6","3,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
425,R_1KoIoX69d5mHd8g,"1,2,3,4,5,6",5,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
426,R_4UhZqNtVXhl3DLb,"1,2,3,4",2,1,2,0,1,0,0,0,0,1,1,0,0,0,"1,3",1,0,1,0,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,3,0,0,1,0,2,0,1,0
427,R_3spIx3fXnKQC4wS,"1,2,3,4,5,6",3,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
428,R_3HYO72cYve7rD0n,"1,2,3,4,5,6",2,1,2,0,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,5,0,0,0,1,1,1,0,0
429,R_pzPH941ordHp7pL,"2,3,4",2,1,"1,2,4,5",1,1,0,1,1,0,3,0,0,1,0,1,1,0,0,0,0,3,0,1,1,1,0,0,0,0,3,0,0,1,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,7,0,0,0,0,0,1,2,0,1,0,0,5,0,0,0,1,4,0,0,1
430,R_tLgY3eKWnFGTZst,"1,2,4,5",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
431,R_ApTE864D26rDHsR,"1,2,3,4",2,1,"2,3,5",0,1,1,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,"2,3",0,1,1,0,3,0,0,1,0,0,"1,3,4",1,0,1,1,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,"1,2",1,1,0
432,R_3RrqKeVUoLjZufA,"1,2,4","2,4",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
433,R_1fjZ50MRRPLzFJC,"1,2,4",2,1,2,0,1,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,1
434,R_af0CY7TKyPrLlnz,"1,2,3",2,1,5,0,0,0,0,1,0,5,0,0,0,1,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,5,0,0,0,1,3,0,0,1,0,1,1,0,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0
435,R_1dFB6GGwEZYbXb6,"1,2,3,4,5,6",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
436,R_3PGK2NLQ1iac2MG,"1,2,3,4",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
438,R_OdMqOAVrphwTHwd,"1,2,3,4",2,1,2,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,1,0,4,0,0,0,1,0,2,0,1,0,0,"1,2",1,1,0,0,5,0,0,0,1,3,0,0,1,0,0,7,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,4,0,0,1
439,R_1eY2gIhtp3v0X7r,"1,2,3,4,5,6",6,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
440,R_SOTzusnu3q31TMZ,"1,2,3,4,5,6",6,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
441,R_vrl3aFCUfIsQt2h,"2,3,4,5","2,4",1,"1,2,3",1,1,1,0,0,0,1,1,0,0,0,"1,2,3,4",1,1,1,1,0,1,1,0,1,1,0,0,0,0,3,0,0,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,4",1,1,0,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,3",1,0,1,0,"1,2",1,1,0
442,R_2ZTudHx92NEpnhx,"1,2,3,4,5,6",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
443,R_1riGfbJQ91k0IyV,"1,2,3,4,5,6",2,1,2,0,1,0,0,0,0,1,1,0,0,0,"1,3",1,0,1,0,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,3,0,0,1,0,2,0,1,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0
444,R_2sYnKmetvsN1oIg,"2,3,4,5","3,4,5",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
445,R_R9sUfWtPLJL36bD,"1,2,3",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
446,R_33e5HpkE6c2AAr0,"1,2,5",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
447,R_2xK8Qlepyfacvlf,"1,2,3,4,5,6","1,2,3,4,5,6",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
448,R_2QyPyr6B30Mh143,"2,3,4","3,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
449,R_3HTiaOp1dF4r4iy,"1,2,3,4,5,6","1,2,3,4,5,6",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
450,R_2SxBPVgFA80Ra5S,"1,2,5,6","1,6",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
451,R_VWkKOs5XiQvsJ0t,"2,3,5,6",2,1,"1,2,5",1,1,0,0,1,0,3,0,0,1,0,"2,3",0,1,1,0,0,1,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,2,0,1,0,0,"3,4",0,0,1,1,0,"1,2,3",1,1,1,0,0,0,"1,2",1,1,0,0,"1,2",1,1,0,0,"1,2",1,1,0
452,R_sFCLo8N7ta5QILv,"1,2,3",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
453,R_1LdRxhscSK8d9VL,"1,2,3,4,5,6",2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,"1,2,3",1,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,4,0,0,1
454,R_1M5M4Yhnmkmf5zQ,"1,2,3,4","1,3",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
455,R_3Gp99gJSPrNkxd3,"1,2,5",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
456,R_2t3c4SLlth6RTjX,"1,2,4,6",2,1,2,0,1,0,0,0,0,5,0,0,0,1,6,0,0,0,0,1,1,1,0,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,1
457,R_3fCWpaGddBPv25F,"1,2,3,5","1,2",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
458,R_3rVvxge1i76g7At,"2,4,5,6","5,6",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
459,R_31pGxpCHpkOlTwg,"1,2,4,5","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
460,R_1H8MmRbZYRkEfEs,"1,2,4,5","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
461,R_1psSr6PZ3iLjgZD,"2,3,4,5","3,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
462,R_YabOtJc5MvpFyRr,"1,2,4,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
463,R_1ZK3SDyD8VpQBuV,"1,2,4,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
464,R_1jCxN2vUg7m7Y2j,"1,2,3,4,5,6","2,4,6",1,"1,2,3",1,1,1,0,0,0,5,0,0,0,1,"2,3,4",0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,"2,3",0,1,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,1,1,0,0
465,R_32Qp70SNukCXoFm,"1,2,4,5,6",6,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
466,R_2fHyt1l8JZWllQX,"1,2,4,5,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
468,R_3K3eFnIqpqQVlYd,"1,2,4",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
469,R_24dbk30FRzTZRgi,"1,2,5,6",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
470,R_21gmpaz4IFHsu3n,"1,2,4,5","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
471,R_723uYqEBZi8pec9,"1,2,3,4,6",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
472,R_20MqAIKJEsZiuJx,"1,2,4",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
473,R_UEASLuuDaOmr7RD,"1,2,3,4,5,6","2,5",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
